TWAP
1657083.701713692
1674989.7916740715
1240612.3660568981
1459960.6121911558
1489767.6482334777
1514466.5460907484
1300939.6600686265
1721909.8015558869
1248192.5437533932
1364179.8306986913
1227107.9946797916
1305827.589233611
1740966.7955801887
1292914.7247908616
1463137.018431973
1458375.2589825727
1138024.8872304964
1263346.8217842614
1170350.4689586742
1507646.5856309074
1460410.027136004
1447734.0812714137
1603227.0389408488
1236128.5448450325
1143510.1599814792
1487439.6083967234
1532697.0224859416
1545522.143067205
1634443.2324355424
1432675.8087309054
1556591.7277368344
1501749.3039326726
1124843.533726103
1427290.0732276672
1398273.9433968344
1274890.3056061282
1842650.5502524101
1472603.258746864
1553875.5457901508
1309491.9897089412
1632605.7964371508
1270322.3624516937
1538895.7886527579
1476171.4637624726
1501752.9797207816
1448890.167991228
1672697.030468962
1180932.61498662
1248770.6495007102
1477355.064236846
1476603.4711845138
1327927.8489809881
1343695.974902313
1446417.7617107665
1360041.1561207117
1382293.569118471
1545331.9817368004
1287430.3030693438
1446156.9510469693
1382186.5416603745
1461360.9749088509
1396767.4134088035
1404457.0195703087
1599931.019459011
1491661.2800167461
1321427.7974684923
1442266.9575199261
1421739.25841036
1381228.1168574123
1347107.7579439713
1431854.5752187786
1540854.5480552441
1458431.3896960868
1646877.265196261
1324127.970967013
1324975.6825109778
1619340.2179352453
1562107.5165668654
1581502.8362587718
1427497.1221876603
1456368.5142583328
1485088.0020592024
1387023.3192315027
1525997.2480149206
1416468.9906771958
1405705.3059545818
1573432.214372153
1313276.9657977128
1277974.4865232795
1584099.8422392027
1379147.9783910448
1204931.8197086018
1593612.8524389141
1129254.4551941059
1441074.0429682508
1322968.9503631103
1308061.1301305431
1353964.208191822
1659078.9062244182
1365820.8569811033
1287814.7138594524
1337339.9335182703
1358570.8364811281
1466429.5053578434
1401394.5788745543
1401672.9842580839
1504771.0170456115
1378171.8155057493
1328155.8047905588
1138650.8053742112
1592987.5438481923
1483942.2422190756
1783827.3952662467
1382619.1050658876
1546678.8862258245
1573095.9958350589
1272958.2134360475
1310196.3320724396
1272542.5786687513
1354508.1145802487
1468545.847670606
1661355.2660350732
1384344.9403111963
1430883.588538759
1292734.6448743131
1389028.8770119234
1207250.161407316
1329923.2544260628
1433100.0246392991
1391643.452509277
1198889.4288254445
1203884.1265262286
1453331.1205471877
1170058.7506702347
1284366.7574259976
1468135.8497647895
1577497.73838286
1400210.193253222
1345962.8957796192
1329173.1090439362
1766121.265244816
1314691.5639984622
1288366.5976825883
1452226.8747686709
1206520.8506800607
1328416.4505646224
1206522.6929825367
1446617.2636247328
1356087.2095928683
1354835.93411973
1312859.137056835
1427150.9394345786
1438495.3454045227
1636761.1132024683
1380866.1750646045
1115264.7806579557
1701449.9723644557
1550341.0844336282
1482719.8978955168
1443453.3145199749
1361733.4057122155
1333097.5084308318
1199287.6039324892
1350784.7588550362
1306791.681050699
1267119.423623739
1573505.739393617
1599367.9046794588
1367941.4752851943
1318960.1950631095
1552737.7688819182
1452337.5193417692
1466678.9597165275
1498379.6982589634
1575443.7088860169
1418111.780526917
1367350.5794908577
1246822.528903533
1256043.7098763827
1467401.8468600004
1403954.521609909
1575784.4147189574
1497249.1391200714
1509910.32497608
1524115.2493787732
1262417.5839555266
1325142.2888385186
1522496.8979748366
1180546.993633179
1640984.6931557527
1251702.102297244
1284630.0646722834
1402950.6392594983
1311834.9907364747
1607121.358572955
1701860.7738119988
1426853.6603576688
1303663.0064711715
1318324.9574848926
1364686.8720689442
1271488.822358031
1287856.8721351705
1452462.3907576525
1439074.3870973098
1249995.6561476858
1495879.4743701837
1311192.1449795812
1329631.8751914639
1148533.1715719828
1647010.7488420135
1324731.140600819
1565970.8213987683
1410323.4280826366
1445666.6410345735
1458181.3877542266
1361538.4692077055
1317271.8977015645
1625806.3611284648
1310126.8732843623
1294796.1467077697
1552872.9353209771
1280032.5133501694
1326258.374847133
1505702.4434881927
1283706.5297468384
1497260.8527600635
1353995.2241112187
1283547.9562429509
1758658.9368377202
1420053.212147229
1562973.9830932
1328731.4255281985
1405108.429089366
1475297.4244894467
1258716.3104542098
1426530.031621842
1435409.1982489764
1494916.547402381
1106793.8164547842
1610632.6474709618
1313596.1038725448
1351714.7891863647
1372226.1497086037
1784200.3083849016
1725540.9837529506
1474999.0786831754
1388894.708713731
1181518.2624524971
1563636.751631744
1203175.8945583175
1508695.599882118
1279485.8517965588
1397774.798599808
1315233.4986863239
1965842.3705498194
1686190.6076753607
1558248.5232885466
1441368.5251060904
1379489.8520153598
1310128.5592845955
1183500.636303489
1532633.4855786348
1486501.637998461
1400080.2953798817
1364022.0839326282
1453667.2973463458
1256459.6015165676
1283914.3105963042
1231771.1927200202
1541451.9969466915
1681171.6914045329
1397856.822363648
1266623.4983729785
1575168.4569265966
1427190.838803126
1233100.0204253898
1322100.7046342678
1401138.954550354
1375556.501022013
1414281.7472117827
1530948.7545924592
1320546.915850015
1326823.708117352
1374808.709990054
1393619.9205434616
1766640.7545132563
1699340.5264184938
1272605.8338001582
1853812.2677535836
1533991.2688065718
1491045.977691934
1301749.575513088
1333410.729768077
1300220.7657840974
1348192.5862966103
1611497.4870211205
1473940.726301974
1467109.7345320778
1488461.3936708197
1484029.314961615
1412232.0704283013
1437322.7105254075
1297521.7979738705
1309062.4141342563
1494063.4177128198
1472599.8617315302
1458164.7810137481
1308271.7943078964
1570930.1760481065
1397204.5558410715
1567075.8453433597
1282074.334136263
1407891.7091884795
1272505.8431374058
1198080.0494410817
1482995.4225126556
1453906.1295120227
1486549.0158147288
1303605.0226931768
1451534.2851426024
1680595.4633149735
1319505.2949451616
1515233.2679932981
1546953.6518176948
1591319.6024923425
1322658.2959592175
1204565.0805555836
1195896.5752238596
1789084.6059716525
1580501.924348881
1269319.3228594442
1566834.2786583975
1620947.0360130055
1394542.2132000106
1299999.0172564492
1366286.8875525878
1261989.7023054268
1684186.9942890825
1728229.4092234636
1309563.3361710066
1342876.450261186
1566289.8921383552
1284774.147671938
1234538.9999929701
1394512.9560034573
1195199.5114356268
1251224.7408913432
1377753.239058606
1391297.4398838552
1516276.6567763584
1302130.5439533745
1536954.6517182684
1378775.43816976
1558654.2914874677
1362165.1877450626
1257818.9856001881
1460828.0255214404
1444031.724120942
1488553.7986498133
1412942.0013838178
1571078.9059418961
1490506.0156369593
1618708.1965538382
1681101.9101900065
1609306.225536827
1341157.4115610027
1199085.4389783125
1222498.0862284433
1371629.0053295866
1237411.2443613748
1251040.221039286
1494356.1139282892
1183737.8830174978
1239062.77464628
1104971.326134574
1199450.2779146882
1448683.3319521456
1383017.509373857
1381014.0479950684
1494904.1477051894
1537369.176152076
1358670.0033575746
1593494.4722810157
1597703.1165075062
1381875.4277731904
1720598.4102208475
1340194.8312250467
1343266.0038323596
1363573.5227820566
1172104.5386508591
1195751.6286841764
1602417.2603031266
1271882.9536047
1349248.2960522927
1355703.5660300183
1569481.9623296908
1567393.7025516909
1431152.9133461893
1374369.8479638868
1553560.692416498
1306759.706303466
1394775.3827193612
1370447.1549563475
1308537.6289347922
1654027.7071336894
1359632.8560317322
1375321.3561931297
1263773.611243503
1290946.78293885
1270769.8601541203
1493351.328535935
1263928.214029596
1253532.7845972513
1386202.6546142772
1475158.468718708
1565691.8835001485
1404544.2312779357
1288492.3622959813
1163426.7090787806
1391771.7016231657
1249866.4046893432
1543696.5368183986
1259540.4090460564
1590135.002052239
1454733.8552425401
1356452.675047275
1269408.6163083324
1665925.7627614373
1305261.801145396
1266386.8551380483
1427954.7929638643
1425344.4342310287
1516813.3300380143
1372220.0576732825
1112899.6556821873
1593292.8704382172
1383982.3788173434
1250801.3868980315
1389072.2762208353
1181410.7034291513
1380510.54545698
1362508.4858920872
1103370.1468952538
1379274.6299708504
1321483.0611214133
1343803.9384651117
1503180.8234927715
1367403.5905900826
1478733.2732147104
1539113.8272931685
1292723.7694844077
1282687.4598041554
1632368.8981276639
1424278.4671696827
1549056.238607522
1554442.9522557403
1358737.6153192294
1323367.4001672692
1436879.2967609956
1462892.487524014
1316186.6859757956
1485531.9490174577
1453487.9471927886
1379005.531174476
1470415.2822274666
1269626.1707906344
1596379.412259765
1608034.6576620347
1581939.1850279206
1373340.0671703324
1548707.862727021
1306999.092080552
1453821.9917463488
1482485.2544345295
1366651.1221338047
1731186.2447559333
1415876.4185634695
1325268.939745553
1413347.045371321
1429804.4692250793
1442726.1300192375
1464640.5579171118
1362972.5311893884
1380175.1231017676
1752082.5513146024
1355862.9368306182
1681237.3708525982
1662145.0814631395
1635267.323206899
1570505.205890385
1486343.94078259
1433506.427700649
1358886.5250514944
1599213.7134307257
1560609.088748698
1361504.5453830704
1213360.742989744
1344481.230939882
1415599.181026671
1379476.2061508873
1460824.7208688012
1286106.8482957494
1499675.01229591
1445757.6339390855
1544728.5543779272
1493483.4045384827
1239828.468182332
1518981.4785518306
1539082.0153800691
1500439.5376372763
1532613.7976824641
1396855.4089045739
1567244.450375776
1472501.2812869654
1265018.5905852907
1383684.9237422445
1730567.2587313522
1405899.722965922
1631219.8383638305
1419293.3073482143
1493334.0538509635
1331025.6734183661
1537616.298867281
1540973.8457639846
1379456.7908885314
1292877.0509263433
1344142.7080410314
1293537.3094289796
1415672.3468533265
1284126.2633803932
1269901.301148126
1320666.8157594237
1395669.9986649193
1363275.8598326114
1427067.8402159326
1400377.1936142705
1275569.9458863446
1363012.757978468
1613768.5987422015
1589351.2123030156
1203768.1986307143
1207160.4259210243
1367190.0802794134
1701943.9085137052
1520089.1230869282
1163020.2531014641
1644149.49243501
1293324.9724234187
1749366.3106546495
1507043.2965181966
1476989.207310266
1426950.8419386037
1344535.6888980656
1429072.7047250972
1468277.577508681
1516068.986714127
1256481.9995324847
1464731.5632868744
1221509.8978614688
1393228.007380744
1400043.8899024576
1482798.4603435625
1383992.0556098896
1396127.2990837868
1459048.4902637883
1613112.598882391
1551240.22327453
1480688.9112672007
1397047.5564745392
1312536.6315767127
1319335.2906748923
1546691.6810348588
1457836.7634695189
1364051.2774681908
1489843.0466557576
1491910.6038483893
1367305.3231439895
1667717.9195916513
1540444.9987247263
1365061.2913567366
1475007.6721598015
1372028.1101227321
1222046.3453266602
1489048.564121135
1304564.5763028916
1653156.790247773
1251462.4752380438
1341325.8039777556
1706432.4967825573
1454078.2862580905
1494042.1550653658
1372770.6252054626
1296181.6633994633
1338394.6029250752
1569570.6341659192
1245150.7942372013
1540114.994606615
1553963.0088575599
1343988.8911448133
1848045.265073236
1433606.045334811
1358547.91897183
1190416.278009231
1540577.8908974463
1376415.0409657115
1415635.555982758
1343664.9286479508
1648279.3084810048
1468881.7082551606
1469799.0491989618
1289211.0940462225
1443998.1257607248
1513576.4417652155
1312529.867182016
1207019.270359437
1637147.0284797596
1452711.221246784
1534410.6251883944
1477278.1684029158
1589620.3979897953
1427511.1928698814
1319137.7280299524
1320966.670682039
1363474.5100652678
1524043.422563407
1339646.4602277528
1465510.1944409877
1496991.0195830562
1254445.064500117
1398265.5590630104
1279772.8165852386
1349043.6328331202
1539803.5594430526
1497737.9314890276
1628722.9669070446
1460585.6105328277
1391229.1369356376
1583041.5734137995
1479253.1586059711
1403272.1162703612
1255433.941069224
1688700.7265029438
1658646.2769839372
1134856.8793040407
1367197.3136601676
1387136.3817303863
1372980.5793830694
1312897.7917686792
1742452.424213945
1326345.8574988747
1495557.1636732516
1310809.8227046716
1395224.3770951303
1633557.5380978573
1251229.2735909233
1358493.574818787
1473338.3801375192
1237679.276508674
1350899.957871763
1337919.533794728
1628242.918303556
1369383.2515812835
1339313.759053278
1238315.6151300052
1392055.7139025095
1244430.176467062
1224064.8596362416
1386688.4264978128
1525438.763190522
1393283.830321168
1393531.5714354336
1154892.4226565422
1335640.094727133
1257827.1144567695
1370553.2049433317
1543994.0618461343
1441078.5636149452
1617572.1069519739
1449945.5578717962
1416741.491974888
1274512.2779788955
1230168.2647605361
1349775.5521371162
1584925.613581164
1145845.46743571
1251678.830343221
1350809.6029805106
1342478.4960575765
1234882.920671496
1572726.7837357956
1404490.3961680962
1331483.4790301735
1611142.5543728725
1320492.5032527486
1446220.3581030483
1666550.4503395834
1418753.1571697344
1171594.284407106
1344577.7763025495
1178201.2297566796
1470688.5388427456
1479882.5756938872
1333642.4505523546
1297334.9601088746
1291880.6704506592
1339145.9872621698
1200292.2908058334
1232362.1468308894
1614651.6058513073
1549580.991729037
1455034.624698455
1575587.6207894834
1655575.8327827754
1384355.1390235836
1496967.7199877219
1402529.910716475
1538048.9318942858
1373647.1213082017
1249039.8114696844
1223687.3395003334
1304350.4333910893
1597613.2544425486
1337480.1725834971
1330523.0424834401
1369490.0418967265
1490949.5458861403
1317021.7699226092
