P_twap,P_usd
105.11501930607432,104.70761961697353
81.11429588181531,80.34226606468921
94.32916542881514,94.17454328601079
90.462760978318,89.71625922055217
102.58341077053319,102.16992902237571
102.67861794222468,102.22027669455912
104.59169059465889,104.16602130470217
95.19572926204798,94.64310539016799
103.68982577550626,103.25229779038116
103.54765806687246,103.4050223138011
95.70621081818588,94.99042978051382
90.48261996271532,90.19772221831239
103.27153300174989,103.14211229887358
91.46112570751536,90.85668702149864
94.50109379206715,94.2714381176821
92.51465348732994,92.15887555779835
83.78372892189293,83.37910247496207
101.4152552793077,101.11192400834375
84.90103574021725,84.57066981422336
90.16070017838435,89.75995931043877
102.96566172350263,102.69354396322791
93.2925506041907,92.71328898513977
92.5694630393763,92.26109455260979
109.13143579755825,108.89565036155153
115.07977804557467,112.9295509432429
99.75670382196006,99.62365015658138
84.9238552402319,84.37450140524872
100.06389172205859,99.65848325886249
97.33543949321484,97.19801151270367
87.1734786673985,87.01355879715635
94.44030305015946,94.25472564791502
82.86676915537412,82.17957519686941
118.2244534912346,117.35807976831924
89.42196205008128,87.53774620792086
89.73178193111437,89.23666883502553
103.60961400684066,103.52775371313533
98.7817756430314,98.5434547430073
111.27652303363345,110.79555556117991
95.04433316246379,94.73364860477196
97.87063462535247,97.34386710534896
94.89724016896095,93.00349698929506
111.83113167325494,111.09237766495768
99.30276350774407,98.51072089188736
104.86282968820271,104.06355403846202
109.80628605081581,108.65134480125961
116.02553886520161,115.42501937439351
78.14489127532262,77.2762300839324
111.14241753319108,110.90182730582589
106.98127512019573,106.25557067675796
90.30386395176251,90.13198460961908
97.38453442919592,97.28272726028192
90.46994245307398,90.28463366626383
105.05934592671382,104.55806027895302
91.13451431008605,90.76207803173112
91.07410898483243,90.82906237458889
105.93503749456865,105.54152480621852
92.80431960376633,91.9228831648929
90.59010495279516,90.1509714265532
87.32218657714684,86.9754763490875
91.62396467094803,91.12631481079336
107.86831575323127,107.73466404463699
105.53810694935328,105.05025829180035
82.08541040006794,79.70008133024089
92.3038650083424,91.8619754362417
102.28265515249925,102.11426748084689
102.61099948733218,102.34908351210221
97.70589676032206,97.38359430827504
94.83651998782905,94.63336614471375
105.95751161783997,105.52360673740111
95.16721092009,94.9119342057199
100.03869733040722,99.94928112068528
98.1208453913128,97.85044203814394
108.59909251124897,107.98793472991038
112.84103509442731,112.46099388414405
109.76702554370046,109.7090225250785
111.62784916702775,111.12194713893801
108.14494655547874,107.85079134411573
88.61891674710276,87.91893978308156
97.64006560268814,97.03696336599035
83.0980443950831,82.56912474587605
93.65191278680324,93.36924828571107
89.7596866811172,89.53886933725809
95.4744415328614,95.03589332792977
98.17786296461286,98.0248361000583
93.7527475824526,93.70014294595023
107.42886048806105,107.01352923562511
105.3356344751737,104.72419475178005
97.51429975578738,97.38697517923343
109.76154025009801,109.53372907153292
121.85302775021488,120.26687968561082
125.41647547073916,124.7667841694178
81.2464792508123,80.46083161443762
102.60789601554045,102.50353692946379
117.79265196644212,117.0313283630117
125.53959975649737,123.96241451977917
108.73687174411522,108.62378344179199
88.33399570802561,87.87748050021762
104.01246817043376,103.88823151872604
92.59281376719389,92.33402670245417
94.63961176930403,94.25824398541309
88.43116650417772,88.20808874103763
97.67673809999457,97.46437886399876
117.36985422061598,116.64557413933171
121.44676737977443,120.45604122397299
106.24476461898766,105.33416986705217
107.89427627063489,107.68395043990586
93.25145768954305,93.00993763876781
87.99680337572289,87.10479980265139
104.63203925634954,103.98285083483313
102.44234017487686,102.32625376447717
101.16802498972208,100.99910423351592
114.90983334660552,114.1565504671433
85.69024637709613,84.95349594070278
87.1479290060777,86.7451374849262
129.06969159298072,128.57891129250132
104.03427947254491,103.82816185768284
98.13047163920673,98.0062032979536
81.1427050917926,79.28826133901596
117.32464814793988,116.45213489097144
104.02558898611494,103.8585517241803
114.88490926381887,114.06437822827655
105.83481174237271,105.53838176188223
96.31483472600354,96.2045850989091
107.90073209422613,107.55338365660066
110.12664122956642,109.80239764127833
113.85465002122349,113.45081631332052
101.76516305530369,101.48647979608609
90.94422190342992,89.95183010999985
111.2648101262563,110.16912047834711
79.59411927673341,77.52891071860354
92.04307159626795,91.74627493764682
94.89324742693096,94.62387064406846
98.56037158875844,98.25020537711983
103.0393555332308,102.82104042682276
90.3664164800137,90.12323058069526
106.56933977617837,106.24194239419495
87.07487069295506,86.575694653596
91.64017804800504,90.81501677182334
99.27480626735479,98.7835035466029
83.67607255046049,83.3126277546767
108.18442219352119,107.8228567236979
93.78761352509335,93.48104341528547
106.28575765054826,105.63139813390141
100.8680609497833,100.20666788783684
81.54929709584901,81.06733818986483
