TWAP
760124.3223554555
661625.23328979
752614.6502494186
941817.3977450408
898529.628241455
864435.8118643016
794447.489926301
960713.0198794582
858406.706317331
818077.8181977073
782518.1637068318
878061.6912202059
900093.9430702529
810596.5423130202
944084.457637414
1024479.8338722028
889567.4899567843
880070.755560498
885562.4161865264
913830.7518673114
830858.7268352682
963169.5314076258
752052.2966239596
845012.3675191049
791108.6138430504
828214.1524777798
914738.6955712858
794063.2617852434
911240.5638069216
742434.2506397131
929593.2864243964
912211.8361833146
865006.8102594723
939745.6913236751
781411.0660710017
893683.8410414828
694581.0589724693
863116.6108285204
701875.452963275
1017371.7828377706
1084837.3916578868
813575.0939082241
935402.8054818058
741186.0348726864
902394.4797502331
969279.3097397708
793502.811021657
960229.9462512981
988877.100218233
715765.6882207905
864407.6045024191
902097.6518571938
902585.115202714
767473.0161211584
842505.9764660625
771250.851955177
880364.294866393
901471.304473535
788268.7770658009
831020.7496755826
799584.2911117345
901118.0729956367
770758.2394690342
780612.0797256695
792728.3313120763
812563.7656466395
781439.6129036774
1033271.2570098519
767931.6244122502
824358.9767323041
754981.8062089755
813152.2031779565
733529.4709255196
792638.5492402093
860961.7287623239
890175.99248239
829904.6719669799
764745.7425286405
770039.7598106343
788533.222066215
849543.271189529
787288.8914212377
932581.9563494589
814046.9517856586
829355.8810001143
906581.3307559099
824966.6467998262
911566.4563811427
890191.9915059884
863059.7921631475
804897.0175530515
873195.6964240499
802174.5004044746
869457.7016099887
927463.9004566747
811245.7190299471
918545.5634896639
843972.1440435649
764511.3736419587
810557.6825522424
810134.1289692532
689960.57951079
743014.0196603992
786149.8996101794
781456.3894288151
902131.7155392946
804366.6163868231
669894.5715135785
898073.3950759092
725312.4079106097
721651.6552222334
917734.8647096651
777166.6147697015
919561.0477984225
846329.4915424602
776850.3742695113
869526.5582038095
961295.9661248581
1004509.7720684733
812243.3896851308
842130.1008004609
878516.1921076494
936451.9852190046
893907.2191664944
910204.5236106244
805316.8989296934
801799.3436070554
903296.8349734944
927871.7023427584
970267.3699399979
977729.1038627212
817833.024507434
759129.8539977651
904542.5045747344
922977.368597011
879855.6636053453
945154.3667535315
706445.8557616705
775901.5758569076
806594.9160615901
977732.4591692735
975240.3412411768
843501.3224289727
911087.7830344178
934582.2193395449
797170.3351097389
819594.0358281198
925974.1872439478
787727.0096836247
740733.1781269268
729972.4628543535
981076.3962475099
851783.8326590424
775659.5033200424
798630.0081050057
946241.9882694338
825423.450699384
923018.8929861345
955931.9239852901
937072.2021296102
885530.2018087264
870782.9296743973
865737.3283304783
1013956.1975915934
839317.7385785731
831955.0163639575
826016.1201839672
858377.6776018181
743905.422992338
890809.405035347
696192.0119710059
752602.0439451268
870665.1057906533
1064229.380066196
881153.8098836695
895295.7368522523
798862.3786275565
700996.4254453233
730717.6522847011
865050.5467328405
766548.0170549462
1006423.4000572041
898435.437261021
948965.6006501324
920679.417875288
1029429.6880895171
797864.8223747577
951622.2550319872
933764.1417967441
761925.4613572162
888098.2535190791
907278.8631442261
866151.6292924857
762905.2813264704
896368.8926480532
735347.6124300031
882666.8594620717
823962.3236599203
734224.3493217883
956170.5053379089
713857.8901998067
706073.6858312085
794102.2419638503
983329.2510374357
852817.9763179737
888168.9740693299
765001.2929557613
761644.6201876078
862064.7412413341
820612.8602052578
911027.050899193
824002.8224710394
799124.7196183525
795566.3318985038
788190.3216264494
668697.6812553065
848898.5354467363
871504.5046899186
834323.9896795301
910071.5828136251
764265.1376944797
976613.6905434721
814340.018701696
1152444.8585695848
720805.8291962148
758049.7423966893
720956.6055584432
832666.9333332765
951710.8741026113
835895.8065446015
966738.2816031242
795940.2832199993
787329.2836323004
