TWAP Cost,USD Cost
1034043.8455436217,1000000
997893.5284638664,1000000
864802.2604777445,1000000
1032364.8593279702,1000000
968486.6937141913,1000000
1212429.9340185267,1000000
1026069.0961928397,1000000
898295.0862155777,1000000
1071476.2853949221,1000000
1082179.4630338445,1000000
1084820.851467463,1000000
896505.1227220474,1000000
888546.7737436974,1000000
776066.0999150579,1000000
778951.9225928348,1000000
975783.3938920427,1000000
1144800.4363968621,1000000
1071338.2800875942,1000000
1086915.372705217,1000000
917575.3541543506,1000000
952211.4838997631,1000000
883730.3295784711,1000000
934258.2057069597,1000000
882313.4757566222,1000000
859694.1978621181,1000000
1008817.7966361108,1000000
977962.7123277818,1000000
993383.5506583886,1000000
1164294.5091199896,1000000
881460.7235367943,1000000
1014906.5361740743,1000000
910773.4981747495,1000000
875267.1165648024,1000000
910048.1632877643,1000000
993387.7067019535,1000000
940698.2250569025,1000000
845738.4353891388,1000000
871016.7651230431,1000000
802259.339775137,1000000
907798.217955662,1000000
1116617.064824792,1000000
1240548.4531230582,1000000
1024483.5377686683,1000000
1027164.3795925761,1000000
909309.083645593,1000000
1185020.660618229,1000000
1100524.5958274556,1000000
995911.5674922562,1000000
928759.3142961496,1000000
881224.8245672184,1000000
943163.5687105963,1000000
1163450.9632512163,1000000
1000141.4787579075,1000000
967411.7267590292,1000000
908102.9726165034,1000000
1000166.6337026816,1000000
1201762.585209475,1000000
841077.3629689143,1000000
921192.2877612981,1000000
999034.0574472086,1000000
1154832.8781059042,1000000
1168944.1764166676,1000000
1002128.3783390546,1000000
1000184.3361874869,1000000
856817.6317531154,1000000
946819.7416228284,1000000
939833.7333553748,1000000
1052351.0795237755,1000000
820532.701050382,1000000
1073959.443959092,1000000
1233980.379058214,1000000
1035803.0165389924,1000000
1097730.213253369,1000000
997381.1525574044,1000000
979954.8537131717,1000000
808901.6837327849,1000000
1115453.2030661716,1000000
1004513.8053839413,1000000
1044224.8085902636,1000000
1188813.8183716792,1000000
943718.2264760687,1000000
1066225.4001272074,1000000
886927.8633604441,1000000
1021798.3894830201,1000000
963824.467975439,1000000
1074444.0625730122,1000000
995167.0929713119,1000000
882851.4890778685,1000000
942372.1057809647,1000000
1099686.0477987658,1000000
1106107.9822583564,1000000
964834.2663590076,1000000
814430.3586706487,1000000
1020174.1277853763,1000000
888973.2407790993,1000000
890690.3757689563,1000000
1289436.239081374,1000000
956129.2772841109,1000000
935876.1045148749,1000000
997115.9959475141,1000000
909118.2906259202,1000000
988221.063177667,1000000
1069761.2044117928,1000000
1110929.4266078742,1000000
998346.540669215,1000000
1117211.921911462,1000000
993076.7437343004,1000000
1126007.9404074012,1000000
923323.6452305948,1000000
893444.8913326915,1000000
955804.2212025445,1000000
899340.5483925333,1000000
1068784.4694770984,1000000
1146117.5873303995,1000000
1037892.5081982913,1000000
818760.5706656231,1000000
1230533.6932851837,1000000
1180739.8116979208,1000000
909086.340906014,1000000
1047837.5493486752,1000000
928281.2226196509,1000000
900512.4649639119,1000000
840565.8747588326,1000000
1094810.3116841144,1000000
1054856.4084652693,1000000
890990.7814123424,1000000
954099.6787439075,1000000
1138480.9869526655,1000000
1131736.6847525446,1000000
1056015.4546699952,1000000
1064919.0832516057,1000000
908285.843027301,1000000
911522.4672060886,1000000
896844.1978320164,1000000
1025733.7921660016,1000000
904451.500249432,1000000
978008.3432512737,1000000
779734.6287910005,1000000
1021067.0283648012,1000000
897307.4441901426,1000000
1171698.7995160758,1000000
1024610.1195825542,1000000
887012.3048158801,1000000
1017924.7036866307,1000000
942860.3938624943,1000000
919915.8847208677,1000000
1072985.275097439,1000000
1216007.6698656753,1000000
1166288.2042057777,1000000
968569.8813974388,1000000
921860.1016116783,1000000
1128316.7899086343,1000000
947602.950342758,1000000
789780.8025501351,1000000
841187.983137803,1000000
850141.3300578827,1000000
750170.4326409191,1000000
846638.2038932351,1000000
1112644.2254707776,1000000
1000135.3541544132,1000000
1101052.8655243178,1000000
1272094.701786595,1000000
908052.2832328867,1000000
984346.1271632194,1000000
922564.852284147,1000000
1041220.8531875731,1000000
802109.8984981627,1000000
1172718.4779726535,1000000
922107.8235642458,1000000
1138393.1640263526,1000000
964107.4139293297,1000000
976779.6718950152,1000000
937949.256123873,1000000
997456.2152518162,1000000
1000120.7069300748,1000000
841692.6234140641,1000000
913197.371246558,1000000
830712.2721008596,1000000
1031019.0847433218,1000000
895122.7089160312,1000000
1118885.8266117817,1000000
1043231.4137211532,1000000
1029240.9342506602,1000000
1090346.3186995299,1000000
881321.4599952857,1000000
1090633.2728124792,1000000
1016042.2304930374,1000000
870803.3730771041,1000000
981523.7144679542,1000000
1038982.3422047205,1000000
1007560.8403802211,1000000
1011375.2745464701,1000000
940325.3493298221,1000000
1077869.5225585334,1000000
1005691.3364276574,1000000
1065175.89209395,1000000
849450.6393682818,1000000
966555.2931780043,1000000
928258.4431265253,1000000
1072806.276603001,1000000
974122.4524277796,1000000
1031541.8865040356,1000000
982679.6704564746,1000000
975632.4474855674,1000000
920446.4895961735,1000000
1049908.1175312966,1000000
1073115.4244099283,1000000
1220381.2517303734,1000000
941406.8727665648,1000000
818776.6015062374,1000000
1047944.5758651071,1000000
951597.8658146472,1000000
920472.3692172712,1000000
1027337.6171069716,1000000
897180.0490805235,1000000
1016841.562954357,1000000
910913.9594299033,1000000
844250.3033792729,1000000
1008628.4815327504,1000000
1117244.8590650621,1000000
1020910.1885163683,1000000
1203667.389162702,1000000
891259.8593610268,1000000
1034500.0536663008,1000000
1112698.725052689,1000000
834149.1787162626,1000000
940633.1291321496,1000000
1060405.6953464714,1000000
1027184.5574653564,1000000
1195293.7619373626,1000000
891464.0731093705,1000000
890240.1657293673,1000000
1061360.8206229012,1000000
882441.081869454,1000000
1141676.2566981462,1000000
889199.1083547982,1000000
967561.9802189355,1000000
936420.1420694283,1000000
889877.1340779732,1000000
1235432.1705613842,1000000
1002387.8915428728,1000000
1039095.3918263998,1000000
1101480.8011606338,1000000
882561.5193141712,1000000
1058143.5803275038,1000000
1041538.063207444,1000000
1039286.7481719597,1000000
1041781.7495886544,1000000
838203.1814170607,1000000
923179.3167316996,1000000
956268.1635215562,1000000
831728.7564662192,1000000
979652.9869708946,1000000
964228.0316859431,1000000
1032776.0598921995,1000000
1070753.0584008733,1000000
824487.383461406,1000000
1078526.6439334494,1000000
1009510.850894536,1000000
1018701.6058071076,1000000
967273.6683138079,1000000
1083413.5126609884,1000000
1211276.7270062657,1000000
1087626.979217686,1000000
944658.8193300802,1000000
960903.7412253517,1000000
852735.3765340208,1000000
1208471.5410640943,1000000
1000363.0853237081,1000000
1017396.3011564031,1000000
878149.0954732087,1000000
1031587.02179972,1000000
934886.6472883796,1000000
1033445.4270874567,1000000
1024000.3683850049,1000000
1106800.1276765203,1000000
1052222.8850537261,1000000
1054855.9635756835,1000000
1012101.5062409848,1000000
1148455.2893205045,1000000
955063.9029902552,1000000
1031386.9822816747,1000000
807171.3051812315,1000000
876693.930314305,1000000
990430.0179574687,1000000
872025.9914787783,1000000
903671.6727886029,1000000
922202.48869842,1000000
1048424.4879214559,1000000
864811.1552227391,1000000
1100690.348358565,1000000
1181318.6822425937,1000000
1184084.4999782122,1000000
1038448.7880857944,1000000
1104823.148000545,1000000
980958.4678483638,1000000
921462.175299496,1000000
873044.3183074539,1000000
906188.3007409674,1000000
879507.8026865589,1000000
939505.1947892657,1000000
1208814.22809668,1000000
1071655.765353299,1000000
1068955.1776788058,1000000
1017737.5469129573,1000000
921050.1607574462,1000000
1109092.955006302,1000000
977715.9852692756,1000000
871098.7791670618,1000000
804303.4499100982,1000000
1016755.2847539982,1000000
1075590.8546852008,1000000
880759.2261752238,1000000
930390.3794826764,1000000
962353.0905091289,1000000
1065696.311892902,1000000
1064144.7111353595,1000000
1068547.4191716083,1000000
1068697.6826462885,1000000
1000329.4085127219,1000000
1084632.2492390836,1000000
874724.1315349299,1000000
986109.3215694788,1000000
894444.019708875,1000000
903912.6443158827,1000000
1130937.4210663787,1000000
1000189.3813650302,1000000
973677.4400799129,1000000
948256.5681952001,1000000
860011.5053181569,1000000
913519.4098177395,1000000
950359.1089591994,1000000
843556.7822961287,1000000
982443.6028808878,1000000
1127309.3388177287,1000000
942347.4060904622,1000000
1077927.773428067,1000000
1080170.4325924062,1000000
853665.6984031663,1000000
925625.4742142342,1000000
1084077.1836324837,1000000
802976.582503551,1000000
879854.0384325683,1000000
913050.5461614851,1000000
1087943.1947680546,1000000
912405.608746746,1000000
1036869.7387373351,1000000
1059729.5572517114,1000000
1209990.8164841523,1000000
1167742.7721988712,1000000
1130133.8538979816,1000000
828390.7303238543,1000000
927579.4200058688,1000000
1020135.6733489651,1000000
917459.9417133777,1000000
1169903.6697385467,1000000
1049168.5438877547,1000000
1004550.4272336212,1000000
1059456.259934505,1000000
859471.9290927502,1000000
1101615.6792192876,1000000
1029470.2232600793,1000000
924926.1628590897,1000000
930774.1815900018,1000000
1189403.9935154489,1000000
1048846.537205984,1000000
914935.0867813684,1000000
981515.7570867776,1000000
867513.8604745666,1000000
977778.3966185625,1000000
896549.7423541556,1000000
979700.6267135228,1000000
952223.1140684828,1000000
1170753.839980353,1000000
859131.1716510537,1000000
912049.4298330281,1000000
1094434.3825539122,1000000
1052872.0052717805,1000000
951731.637607691,1000000
849536.9508550552,1000000
953805.6022581608,1000000
1145258.0979578083,1000000
941594.2255108474,1000000
932752.338053143,1000000
1104756.9087453224,1000000
893387.2790836653,1000000
872849.5146419022,1000000
892485.1239540088,1000000
1013822.5375323534,1000000
923943.1123513409,1000000
857422.6577189654,1000000
1174011.1096884457,1000000
1094900.6496445716,1000000
943954.7227524355,1000000
911021.0052645254,1000000
736187.3063741027,1000000
917989.1348846479,1000000
933660.7348030965,1000000
1133705.561508464,1000000
1107938.7447575575,1000000
965377.962823046,1000000
988312.8928755018,1000000
962375.9204090298,1000000
843585.1966114484,1000000
1023927.6977964387,1000000
928266.8238635665,1000000
1041397.2270270699,1000000
942274.3649030626,1000000
915025.829040791,1000000
961783.3825438578,1000000
1070924.5397617798,1000000
968417.0066175928,1000000
870158.8033076018,1000000
998920.0449840198,1000000
923087.6394758039,1000000
889228.475099382,1000000
1005240.094019787,1000000
822835.5703034543,1000000
895172.3884057004,1000000
1003415.0572933241,1000000
940798.5006596862,1000000
1132348.9087067295,1000000
1102917.6473563192,1000000
938536.6143857221,1000000
1000658.767824777,1000000
843747.2664987633,1000000
1013248.0355919664,1000000
977632.1717853248,1000000
1079687.1484417594,1000000
921410.2671267536,1000000
955176.3597641428,1000000
981768.3479975063,1000000
1311189.8953347981,1000000
1007795.4982801583,1000000
890131.6105994064,1000000
930388.316037308,1000000
822661.7103952107,1000000
892360.8084304967,1000000
1005249.3919065755,1000000
916759.6131261613,1000000
979788.9180076518,1000000
979503.2794850916,1000000
985067.3277859124,1000000
1173056.7856450034,1000000
968303.2029676888,1000000
913584.0564923002,1000000
1101411.1544127604,1000000
1105732.3325681945,1000000
1048079.5322631232,1000000
1043461.1323571141,1000000
844635.3421258313,1000000
953937.4546775655,1000000
1075894.7980541731,1000000
959744.0065591477,1000000
1151388.8336819797,1000000
932032.7705799256,1000000
932103.5740476934,1000000
929297.5946396106,1000000
1022377.1896855969,1000000
926929.156424884,1000000
1230355.3471992945,1000000
1159265.180596057,1000000
1039776.5008097588,1000000
1119266.51079764,1000000
976955.6537742929,1000000
1042643.9581729395,1000000
909877.1509355501,1000000
987011.5282417687,1000000
927257.4437889461,1000000
961313.2026611734,1000000
1107177.1363190562,1000000
1014400.9194207938,1000000
875894.169310792,1000000
944112.7096835468,1000000
929822.886681096,1000000
1155323.9688539999,1000000
929952.1905968456,1000000
895902.520989056,1000000
853327.73057494,1000000
903477.4078764532,1000000
795329.0313012913,1000000
1014216.9635096665,1000000
896236.2995899178,1000000
1065741.106445413,1000000
1071203.9313311798,1000000
1386661.0117665627,1000000
1042289.489833253,1000000
893092.3379816846,1000000
1034551.4957292876,1000000
1155355.6786712182,1000000
903434.3413584027,1000000
847910.6161720111,1000000
869712.6738757744,1000000
991549.7605599172,1000000
976696.6088115696,1000000
1029185.330065393,1000000
847786.780364276,1000000
1119880.800250678,1000000
928721.5235152683,1000000
931838.3083404838,1000000
982157.5666158482,1000000
880625.1423248071,1000000
1074587.1985403122,1000000
1073465.469280855,1000000
810885.5766988723,1000000
1097281.853434094,1000000
971376.2417124502,1000000
1004598.9766864904,1000000
995721.8270269041,1000000
993492.2372024157,1000000
975932.5944900189,1000000
1023915.2935116084,1000000
937590.3192391236,1000000
900917.3212776489,1000000
966058.4291051604,1000000
995963.7115627263,1000000
958321.9419235672,1000000
1027672.3426776126,1000000
1015647.1556901278,1000000
1133831.0630737517,1000000
1181592.6770940388,1000000
774917.033359577,1000000
928696.886058518,1000000
1097888.189780154,1000000
1067090.2134848635,1000000
806767.4749647164,1000000
1066237.6563195845,1000000
1094264.9470502513,1000000
1169207.5814390061,1000000
956770.1746947125,1000000
1215343.6996561605,1000000
1067178.3327661138,1000000
1016902.6269007041,1000000
1033920.6871217459,1000000
1041377.2431929151,1000000
932898.7351125522,1000000
892937.7548027114,1000000
938496.5036965511,1000000
967692.8508834791,1000000
857592.4591522323,1000000
953507.0024016243,1000000
1073216.0276088996,1000000
1005737.5234831563,1000000
961271.067534015,1000000
1062253.539282043,1000000
1062683.109332191,1000000
1197878.2604172851,1000000
915823.6019144957,1000000
1021713.8965813734,1000000
1156393.469147336,1000000
1025839.1483795509,1000000
806180.7651011914,1000000
1194391.0756664602,1000000
1003102.328255244,1000000
1171600.190642924,1000000
896620.1836931445,1000000
921631.1273275133,1000000
1035860.8227650954,1000000
1066950.4683006497,1000000
1105765.5439901208,1000000
999580.340383399,1000000
950516.7525715253,1000000
1068811.7852736642,1000000
890553.0669379537,1000000
997038.7372768805,1000000
1229846.1925039012,1000000
1133446.5340420299,1000000
1099819.2852391338,1000000
1019499.2754822321,1000000
897703.9554964761,1000000
1041034.0555700908,1000000
1041913.9968759099,1000000
932344.8645086577,1000000
934444.9580867247,1000000
1130878.029616978,1000000
906463.1626013245,1000000
963292.8613141297,1000000
1016348.7149419335,1000000
1190758.4970254032,1000000
863726.4336210142,1000000
1218855.4007511586,1000000
1001014.4618203926,1000000
1014077.4935538416,1000000
929629.4958633346,1000000
934716.8582120758,1000000
1004666.772884333,1000000
849273.2519912682,1000000
1054337.6968702523,1000000
994611.8398135615,1000000
899297.9832198916,1000000
930939.7225305677,1000000
1124997.3857279557,1000000
1074757.653758329,1000000
880808.5595535843,1000000
996419.7405769293,1000000
1143782.7490240247,1000000
1021399.7058989895,1000000
875099.907420374,1000000
969485.4164863565,1000000
848120.3814376513,1000000
1148304.7597135133,1000000
980149.8323755261,1000000
985895.8232869476,1000000
944751.1688291116,1000000
873773.5812114814,1000000
937160.4332247087,1000000
1050464.9053078548,1000000
1033550.6844964816,1000000
917891.9227961077,1000000
946324.5605143181,1000000
1135914.6112608016,1000000
1112558.6161631905,1000000
951223.9973372122,1000000
970330.4151941531,1000000
883293.6188925783,1000000
1046931.3665888865,1000000
1102112.1089142186,1000000
950532.2773123247,1000000
1065588.9095121915,1000000
1286721.9335403256,1000000
822716.6662730696,1000000
1174528.1734848164,1000000
1003839.4856745352,1000000
1046727.5299353946,1000000
1015576.0206533924,1000000
1111007.5053394695,1000000
1023153.3654924199,1000000
1061820.9464214998,1000000
1110519.3327131763,1000000
1205230.8347961367,1000000
997703.353400553,1000000
944503.2586332056,1000000
892232.5686595737,1000000
1063417.2182176306,1000000
1101825.660390768,1000000
1005395.7614239522,1000000
1221984.2647783936,1000000
977902.4106018491,1000000
1118706.0002957257,1000000
1034315.2111606745,1000000
953438.3053772815,1000000
1048014.366039093,1000000
1052840.1304361294,1000000
1060111.8652030057,1000000
902712.1535101709,1000000
918384.345748115,1000000
1176217.6175985043,1000000
1041647.0558916809,1000000
873194.7311703974,1000000
964777.2552650309,1000000
862273.4451626606,1000000
977272.5396654891,1000000
907115.715820132,1000000
1012577.384241994,1000000
1023753.3237764849,1000000
944977.0624224945,1000000
1253591.2576685466,1000000
872774.5587012852,1000000
746841.2304593323,1000000
893632.7303141085,1000000
826475.7413132138,1000000
1122459.2390564564,1000000
868578.6268809884,1000000
1016412.4410059267,1000000
904781.3120394784,1000000
961963.7241140986,1000000
1111931.6694846726,1000000
1097025.61645414,1000000
1079577.815852421,1000000
1069661.5113194466,1000000
1186380.3771705204,1000000
872619.2924290191,1000000
1186960.2278175068,1000000
933129.6458924254,1000000
893261.2172998674,1000000
999622.9054687187,1000000
888480.290079991,1000000
913232.9242284342,1000000
824341.6775959692,1000000
955907.2075259612,1000000
955685.5862043402,1000000
1006956.3277704428,1000000
810403.6754424527,1000000
927273.5453380148,1000000
918518.6774038199,1000000
881466.4764712843,1000000
919818.4298881816,1000000
1021541.8751544425,1000000
939279.1667664456,1000000
893580.9863443446,1000000
917798.9894350744,1000000
907184.0976518606,1000000
1080768.36495242,1000000
1078734.5718934194,1000000
1144894.25879013,1000000
1030649.3557199562,1000000
950352.1937862854,1000000
826443.5819241217,1000000
982758.01513877,1000000
1072802.3637181928,1000000
820015.0403872158,1000000
896920.2009206756,1000000
887431.0317247839,1000000
1186979.144857632,1000000
1093523.049423472,1000000
1008031.0396618695,1000000
1043189.0543564823,1000000
849652.4279060151,1000000
916374.3865229746,1000000
1154439.7713972847,1000000
914780.3655434031,1000000
1145665.4143586366,1000000
919758.1786857498,1000000
1067723.9615300337,1000000
1141426.9263213868,1000000
1088039.476314471,1000000
1071731.6754115801,1000000
987444.336920772,1000000
867999.1997220538,1000000
1231283.4461102353,1000000
1036428.5777750652,1000000
841894.6046511349,1000000
1151985.9871002885,1000000
942236.1069216706,1000000
1315050.170338366,1000000
937311.0117798435,1000000
1079691.2731173537,1000000
855339.4357889584,1000000
909972.3114482668,1000000
859371.6176258982,1000000
966510.2628374031,1000000
971315.0689402797,1000000
896839.9832531674,1000000
837685.1818606294,1000000
859927.7530475351,1000000
886032.0558721306,1000000
1046468.5095692191,1000000
960328.5897589376,1000000
1006412.0199420956,1000000
1035249.6609960265,1000000
823694.9337135033,1000000
947854.550933997,1000000
1086846.5937244503,1000000
956659.8448364848,1000000
931172.1117501421,1000000
952308.0088925888,1000000
940826.274028449,1000000
819801.3294452908,1000000
995558.4710550191,1000000
986167.2722680306,1000000
1187386.8149504769,1000000
1120193.3103064136,1000000
930247.0564475138,1000000
1197172.5549181737,1000000
997421.404057528,1000000
970480.1120334347,1000000
1212132.528623016,1000000
974765.0248285973,1000000
844130.910038581,1000000
869323.8245317171,1000000
1084716.4697102574,1000000
995984.4015238282,1000000
1231609.653711049,1000000
982619.1703518359,1000000
935694.8503728275,1000000
1237899.5832318512,1000000
1067915.656676168,1000000
840006.0321463933,1000000
1080510.5875771367,1000000
894086.9456185908,1000000
978001.7718579214,1000000
1041470.5149255447,1000000
1033566.3458435994,1000000
1156047.8878707325,1000000
863191.7970649685,1000000
857102.0723389536,1000000
908774.5930762186,1000000
1038152.1960451064,1000000
1054945.3635680466,1000000
1088336.090369811,1000000
1037467.6780622273,1000000
1075498.568332924,1000000
1061837.0714094697,1000000
959110.7025353266,1000000
1039033.9888964875,1000000
1014000.6661027551,1000000
877397.0131412472,1000000
1098567.8673651575,1000000
1133840.9866596367,1000000
868750.8594334795,1000000
1093772.2678913074,1000000
882746.2080548679,1000000
1025480.0102100085,1000000
863274.5152212614,1000000
889079.8309497182,1000000
933900.367340912,1000000
982462.8510851304,1000000
950155.3495579116,1000000
923205.0741799419,1000000
931015.0331228137,1000000
1041394.9516967805,1000000
1016563.0423811306,1000000
1052827.7704774234,1000000
960011.1271392454,1000000
1048988.931622741,1000000
1022538.2061659682,1000000
1012539.6639600962,1000000
764086.8749812795,1000000
836456.6577618958,1000000
877512.3519126163,1000000
1038843.9849196727,1000000
899709.1941119971,1000000
841814.183736528,1000000
1245313.3536577174,1000000
953166.976556352,1000000
917122.6383188688,1000000
1207494.7995401232,1000000
1044887.0731431931,1000000
1137444.837937948,1000000
969886.0795524274,1000000
938686.9301481217,1000000
878456.5063230817,1000000
905201.6957478037,1000000
915773.2114714613,1000000
990614.4418939992,1000000
985844.8186707677,1000000
1059022.1348013377,1000000
1056577.2467555965,1000000
906743.2508863342,1000000
951037.9105605946,1000000
884337.93238557,1000000
937949.8845186264,1000000
971369.454654019,1000000
1050741.3986137058,1000000
852898.7522533217,1000000
945234.1253551045,1000000
1195601.082709059,1000000
1066860.6823758048,1000000
1165812.4877377802,1000000
920893.8646364964,1000000
1082626.6046225126,1000000
854479.4330462964,1000000
952643.7503767479,1000000
946065.3515389829,1000000
1023031.4985624239,1000000
963172.9224474474,1000000
982076.4272215123,1000000
960481.6571057097,1000000
1175005.802541315,1000000
1011803.8196326488,1000000
782420.9274768563,1000000
1003882.6376817579,1000000
1048300.7642070928,1000000
1021262.7393480724,1000000
1123096.1235021672,1000000
992210.1626185431,1000000
845073.4844164627,1000000
1099822.015694858,1000000
974972.9401878844,1000000
1025311.1231996192,1000000
1174882.0179213544,1000000
948967.4128688604,1000000
1093343.76283112,1000000
1032177.0688865815,1000000
973822.9131437815,1000000
1046385.0305845723,1000000
893469.1778146474,1000000
959681.307384085,1000000
1005435.4976259635,1000000
1085688.987199694,1000000
822840.9389202192,1000000
858123.4729985133,1000000
1083875.8889770908,1000000
1022704.1709198129,1000000
877043.3719696349,1000000
1410592.1333312427,1000000
971928.6483825094,1000000
920606.3494717928,1000000
931635.9623735872,1000000
942798.7428145205,1000000
1164465.938339727,1000000
997007.2528633806,1000000
1060880.0559921998,1000000
913822.1706847802,1000000
1020607.6739133333,1000000
1104459.2829334775,1000000
921298.0371125898,1000000
985717.4919407583,1000000
952511.1987489049,1000000
864669.8135401246,1000000
937594.9016651841,1000000
1108145.4052959257,1000000
976181.6833542112,1000000
1077309.5267231583,1000000
830667.0463331181,1000000
1014506.2937565786,1000000
1115731.7838421466,1000000
959605.2953888341,1000000
943328.7939019456,1000000
945349.6002927759,1000000
1006145.908065011,1000000
946248.1004206084,1000000
1112709.2296976738,1000000
996510.2833181685,1000000
904777.4241381474,1000000
927716.8236552498,1000000
1028815.5288836804,1000000
1202052.3322895046,1000000
941756.2200012045,1000000
1065550.6659256318,1000000
917113.7244651234,1000000
1168843.265310988,1000000
1128044.34692789,1000000
880890.7522043295,1000000
1106862.7795426256,1000000
1013361.1792304032,1000000
995544.0565304984,1000000
1043999.057933393,1000000
1035675.2930620961,1000000
874583.0220159385,1000000
1020395.2352920613,1000000
857483.8831908031,1000000
1038057.421567068,1000000
788512.7513689251,1000000
1196521.1041817917,1000000
1045615.1826712216,1000000
1034528.4885901323,1000000
933547.0588953358,1000000
1136647.2480665285,1000000
884221.5392887847,1000000
1136628.2632010845,1000000
1005247.1045711745,1000000
977408.4093843369,1000000
1059017.7170933546,1000000
1187100.2810933595,1000000
870737.9285632416,1000000
967945.5043598227,1000000
1023941.4033460924,1000000
882969.7683056995,1000000
947271.4044440229,1000000
1019747.0686282263,1000000
1021553.620948335,1000000
1065703.6801265466,1000000
1019949.2168191427,1000000
1121472.8840382975,1000000
1210507.6585539964,1000000
949374.5645608477,1000000
1153781.4506118416,1000000
983891.7571214025,1000000
989879.1583675569,1000000
810284.3128396414,1000000
919091.4346517978,1000000
942921.9021116149,1000000
1292688.8087312537,1000000
1042188.8284247845,1000000
990049.2410791205,1000000
837444.7222090706,1000000
923399.0363460669,1000000
1010344.4982054831,1000000
1000311.4860890547,1000000
897305.3891533103,1000000
1168684.852207099,1000000
1025161.8642454697,1000000
1133958.8609836723,1000000
1023437.4820028801,1000000
1098603.7673446392,1000000
1038938.1035534029,1000000
799229.0357270426,1000000
1081047.9033760105,1000000
917883.2877789406,1000000
1033121.3132079568,1000000
1014314.4966339702,1000000
948072.4410898195,1000000
1013537.9547624015,1000000
901596.7908113602,1000000
1105962.3297480398,1000000
807047.7215308526,1000000
879963.6185150582,1000000
853050.5642812968,1000000
999619.209147057,1000000
1000477.7378377666,1000000
1019677.9920221921,1000000
919190.931323118,1000000
957763.9108090838,1000000
1063322.242546582,1000000
1045462.0364111101,1000000
1004523.0162581798,1000000
1015186.034670567,1000000
1039348.778584526,1000000
1052358.0661038521,1000000
1088246.478717369,1000000
968511.087830081,1000000
920282.9856768696,1000000
1016090.2670852372,1000000
853029.783661086,1000000
1259949.845358761,1000000
866193.3362192598,1000000
912776.261024556,1000000
988859.051164299,1000000
1008040.8541358024,1000000
981603.6841914663,1000000
928177.367653978,1000000
1060638.7532654582,1000000
913423.8580047629,1000000
1021775.2907929767,1000000
951439.2457328155,1000000
975510.185006568,1000000
924804.4610565804,1000000
1179661.1490003366,1000000
1017700.5079993266,1000000
1029055.8779368192,1000000
1033817.6852361205,1000000
1051728.0523252238,1000000
1117601.4161130476,1000000
978521.7517157608,1000000
942569.6529029995,1000000
1033820.7199355855,1000000
893357.350042963,1000000
851743.4668981954,1000000
1052100.2597459496,1000000
907806.1148702754,1000000
1007137.4811142872,1000000
1133344.8859611342,1000000
952613.4186161475,1000000
889405.78223006,1000000
985234.1373646096,1000000
983082.8618263598,1000000
1096349.4943495637,1000000
931184.9885035339,1000000
1325699.9412429295,1000000
1042736.2023437374,1000000
965004.4811352948,1000000
977652.536763082,1000000
1039373.8331342834,1000000
1030325.1358255185,1000000
930399.9494068633,1000000
904004.4478637099,1000000
969528.3414629155,1000000
1036697.7950099597,1000000
955718.3386622517,1000000
944574.2531411841,1000000
999835.3313869134,1000000
1009490.9131655564,1000000
911285.3476746804,1000000
851041.5516334948,1000000
958833.1879575369,1000000
