P_twap,P_usd
114.7094276260071,113.44310464894319
102.76221175452476,102.6668794546027
94.0634703567845,93.44575758447859
108.01071891159134,106.71140436216379
77.06468429887335,74.96427013119175
103.95768312982891,103.81892283939065
129.16714559937463,127.6328897421842
112.03061229006194,111.88499369022169
103.1787364794232,102.92561949115246
95.99361826182253,94.06569136093201
85.67519021633116,84.60096513059433
87.97473889210816,87.2794880201515
97.22328994850318,96.71803039462306
82.86753102374986,82.38056664757676
88.35310204272172,87.87532511596567
93.66665184799595,92.7553945144778
111.6579513162456,111.08535514295855
95.82496389464077,95.2248599785628
105.68631504966531,104.97268923973544
116.43141057300049,114.80491537844573
108.23205150445727,107.7913445565332
105.20301320738074,104.25155462703633
108.71002206829614,108.34898894996529
102.97954197601098,102.35096757563417
117.06410095978377,115.954690762857
103.24151941353584,102.92444115150597
95.12196702244354,92.83918112486465
85.0155501923588,84.51244044797296
90.20518423703948,89.86306331926198
100.58146130175167,100.2175959034141
140.33603958395426,137.92067001908865
92.2680825973887,91.45113636452538
108.1855325907674,107.85109508475537
78.77011422702722,78.20794999360831
88.72801321593094,88.114889457871
87.73488142287601,87.52600955375104
94.5779692827749,94.31964297921682
103.26847910291711,102.76497725511244
92.63838480500317,92.37471159056814
107.80842207086114,105.6580455705646
107.55694477784387,106.84044676413481
113.71714422173427,112.86804082757912
112.32758065562523,110.9483985625993
93.30898262571867,92.75922219002176
96.75227292472675,96.35624278096331
82.34953410016568,82.10482792388365
109.54431341303415,108.8207016993201
99.53387683571731,99.4006461023541
110.71377056055454,107.30490168005211
95.21704557157761,94.33369950010551
119.57718003001979,119.04565861148006
125.7506651437117,124.45072486657722
104.98717706913177,104.17047403670502
91.35016360488441,90.86348755276971
88.90464561081642,88.17614494730462
78.39703748058042,75.9773137380501
94.7594460100206,94.29581360264241
70.977691057531,69.40974850617874
80.69972573566123,79.0585654179448
108.09835047989968,107.37479756090441
96.90238980329234,96.80332931169606
95.18991965773644,94.85107945234738
79.99868993449843,78.8211412914445
150.94934226817963,148.27041562599595
135.60142244945862,132.98641164556983
82.55816797313304,82.07542966446836
96.88385735644309,96.36241999011537
94.01594359660673,93.60624827087756
109.5478193145207,109.25544634390188
104.39033780979484,102.16458788095284
84.77328797230686,83.06102114379958
90.99117307261064,90.7716680005834
94.96720961349602,94.66271715076027
127.41409260118547,126.09518655199982
90.65491231623294,89.64254512679734
100.41643463811317,99.3847728817895
83.07589891572268,79.34012913496936
89.26473067449612,87.54974732447347
111.36366580988697,110.14192699463037
90.42775417196829,90.22552190513511
92.60816719564437,92.44853616596237
102.90823257414144,102.33947027267003
103.58602031715756,103.03420437529638
107.88965771796862,107.66192981622095
99.01864572340949,98.84903062528996
113.85651016435096,113.42178243007994
92.72165957882848,92.33537226864262
125.44513277415082,124.5272087532881
116.34481516600307,115.47141114980097
97.59641076156471,97.37004489150705
101.19789049524742,100.36139217507692
85.39504343386135,84.97586496944598
105.17029033195173,104.75469071166647
101.26457506064409,99.88322979296728
109.4045316981746,108.65073498373619
99.00829077923115,98.72576365304901
109.63825662845385,109.29901765469968
97.3229424160158,96.86073166985645
108.77329535990911,108.41063417241705
87.12129051903212,86.36025480019408
99.4800783034104,98.22044520392491
93.55078600540894,92.52437883745573
