TWAP Cost,USD Cost
1013347.264205961,1000000
977885.6035662182,1000000
1044623.6497802587,1000000
1214694.7533180015,1000000
1167272.9379281073,1000000
871794.5992242423,1000000
1292610.260879055,1000000
1187217.8653364505,1000000
981839.6059149299,1000000
966771.3659281248,1000000
1114879.1395824684,1000000
809350.5012946095,1000000
1000063.6293718605,1000000
1045163.7899659353,1000000
998709.7846422237,1000000
965624.1338198213,1000000
940469.5331737155,1000000
948768.9821694654,1000000
911087.0101746487,1000000
940148.9947053829,1000000
850805.7706590177,1000000
924897.802835166,1000000
951337.2967469993,1000000
1068868.165896946,1000000
867626.7202061235,1000000
975950.0422455668,1000000
934612.5455457002,1000000
1074314.0826079678,1000000
1014449.7894837476,1000000
1012158.4530885849,1000000
1298985.2223190372,1000000
1065764.235407393,1000000
1129819.3939439212,1000000
987254.8848510836,1000000
1159260.6980337384,1000000
881545.1565847629,1000000
997195.7716159045,1000000
887588.2248397297,1000000
880520.331356512,1000000
1181655.4522768487,1000000
965424.3901569707,1000000
860274.9062164874,1000000
965364.3917824336,1000000
919724.3684682989,1000000
925446.515731915,1000000
964754.9953273813,1000000
1181388.571933471,1000000
1046318.9033102125,1000000
1082162.5986674423,1000000
1040204.8201444352,1000000
1046695.8587154708,1000000
1016771.738981829,1000000
1063200.7262964037,1000000
1088487.915783317,1000000
1090655.9672314024,1000000
1015220.7564451915,1000000
1025766.2317607176,1000000
953162.4800305738,1000000
1171503.8426081347,1000000
1148413.176709739,1000000
1252124.9101110292,1000000
1004256.0093762769,1000000
1024922.3539683392,1000000
797257.1400547507,1000000
968073.5369924611,1000000
898381.2025787494,1000000
1029306.5853831295,1000000
993964.044939556,1000000
1106149.733885498,1000000
885538.1985137329,1000000
1086057.396131395,1000000
946664.0048473964,1000000
1131186.117434251,1000000
981199.8054999046,1000000
1035708.8915155355,1000000
929149.9618646512,1000000
887483.6109561316,1000000
1077148.745620808,1000000
1128271.744275139,1000000
952420.1042928826,1000000
891749.4367856318,1000000
1017004.7300518404,1000000
1002288.3413110601,1000000
967288.2973214644,1000000
959274.7730787232,1000000
924524.9755803804,1000000
1104222.9639764004,1000000
943100.8817249561,1000000
952430.5206942485,1000000
889605.3834446033,1000000
892931.1578718148,1000000
1078235.0090767692,1000000
896578.3237111279,1000000
1141756.0829637388,1000000
873746.5641983205,1000000
898485.4839861789,1000000
1132181.5772819137,1000000
1025977.9037755982,1000000
1190307.9921992454,1000000
957886.2054129755,1000000
985229.8817298718,1000000
948726.6698243871,1000000
878683.8316669574,1000000
1009585.4670203459,1000000
920925.9357080114,1000000
1077196.8408636986,1000000
1021235.6283884627,1000000
831955.2615126235,1000000
1054949.8567458815,1000000
1039138.8791723388,1000000
1030549.80265656,1000000
856957.0129766838,1000000
881435.2785630574,1000000
771663.7240370606,1000000
901296.5053199903,1000000
1066515.515740371,1000000
995743.6995527368,1000000
1014347.2174163229,1000000
982423.50396271,1000000
1131085.365561913,1000000
885022.4381035992,1000000
986775.8973874433,1000000
902427.7388149558,1000000
1047089.0815028115,1000000
957671.946468828,1000000
946306.9996141121,1000000
1057897.7705449848,1000000
1048073.6710770898,1000000
1077456.4147741557,1000000
1023575.5500813283,1000000
1022928.0801814281,1000000
1109937.375364273,1000000
838260.321809114,1000000
1085959.2087054714,1000000
1104461.844166163,1000000
835344.3697109858,1000000
1070296.8322349112,1000000
883207.9939876086,1000000
1041091.405238054,1000000
1096585.1688053247,1000000
863666.2321283177,1000000
1052091.5318405742,1000000
976699.2007246632,1000000
972646.7534231017,1000000
1036583.2662283982,1000000
907548.5263584864,1000000
937304.2438435173,1000000
913310.0382649391,1000000
949360.4607667294,1000000
1073083.7720711955,1000000
987840.8147898915,1000000
998241.5201660322,1000000
966558.6691467266,1000000
1011293.596265273,1000000
950304.4041422796,1000000
1020478.4804934306,1000000
938423.8838549603,1000000
1011674.7667028503,1000000
892917.0961268294,1000000
985005.0398934535,1000000
862001.1343329585,1000000
1022384.9904367971,1000000
1127613.5207532563,1000000
992814.2528152597,1000000
889621.9245622663,1000000
1043836.2721162786,1000000
869336.827533615,1000000
961417.5428446541,1000000
879097.9033077981,1000000
957923.0974355169,1000000
1128074.7281639695,1000000
1137996.4470893953,1000000
1039492.3569812335,1000000
1031560.4542964409,1000000
894712.0421285231,1000000
891306.4498504561,1000000
1066773.915404518,1000000
1148477.0495367737,1000000
1002554.4218817208,1000000
1080039.1093782168,1000000
1221769.3539293276,1000000
1055675.1612916156,1000000
978491.4656662071,1000000
1064114.1928678383,1000000
1029904.2520874211,1000000
862869.941705208,1000000
785197.582587462,1000000
982581.2709824822,1000000
945859.69784587,1000000
1102178.0441884683,1000000
825965.2688688715,1000000
1007012.523034895,1000000
951841.9020328182,1000000
814108.4670277068,1000000
1037592.790816612,1000000
947405.7615424837,1000000
767418.8376429817,1000000
902637.5021973455,1000000
799398.8101543442,1000000
1153515.3124097565,1000000
1063119.0726408532,1000000
1105643.76828574,1000000
1106661.5254645771,1000000
1091575.4861480882,1000000
1004827.2567630822,1000000
1225083.897923207,1000000
1163157.5754516032,1000000
961823.1982834872,1000000
983911.0679817972,1000000
963693.7708726682,1000000
973798.6776091439,1000000
1035995.8091769882,1000000
863004.6860729649,1000000
1107906.084267172,1000000
1003419.1097197495,1000000
988297.251888909,1000000
981731.7159739578,1000000
1129031.5426057908,1000000
1006847.2118012317,1000000
950824.944198602,1000000
1155809.642621505,1000000
1004979.9583224264,1000000
1038747.5436443571,1000000
1000897.0296859667,1000000
767109.978401502,1000000
1020603.9242944022,1000000
966596.8342305737,1000000
1060306.8057639562,1000000
1050490.1581827055,1000000
1018801.1503264953,1000000
1044828.2838631255,1000000
969054.2101371672,1000000
1224463.4539922327,1000000
1200975.435024426,1000000
941777.1990316185,1000000
1087054.8925005125,1000000
1156773.4898424535,1000000
906991.3069139885,1000000
956782.8113351327,1000000
981809.3714722028,1000000
1129884.920812668,1000000
868250.9682018167,1000000
1178322.025037934,1000000
1010581.422515207,1000000
906797.3321613352,1000000
975015.1109822777,1000000
1103537.0583347825,1000000
942448.9532098923,1000000
1068658.0405055415,1000000
1005353.68208454,1000000
1146436.987224357,1000000
1013869.923565196,1000000
981990.8270846637,1000000
978357.878007301,1000000
1042245.9961079404,1000000
984638.0859327983,1000000
1014127.6635806705,1000000
1228406.610634582,1000000
1164271.6857502004,1000000
883912.2262287014,1000000
906519.9105499755,1000000
1129269.8027595389,1000000
945222.9869258169,1000000
1128958.4606339263,1000000
975480.8290343082,1000000
905827.4552644953,1000000
1258784.5946013702,1000000
746971.6967869292,1000000
1203762.9857106984,1000000
877583.9910236512,1000000
887233.8997617513,1000000
988677.1448402746,1000000
933105.0813124405,1000000
1030272.3181726661,1000000
816128.0190506191,1000000
981980.8064507786,1000000
1289727.635106612,1000000
1062643.056027629,1000000
863831.5643915315,1000000
830697.6762117667,1000000
1167901.3025840528,1000000
965709.3422712868,1000000
932077.1863152196,1000000
865820.1193178601,1000000
1031735.670045643,1000000
790685.3925531852,1000000
939171.9952497812,1000000
1045023.3908182277,1000000
991769.6954950092,1000000
1031765.6541313156,1000000
888300.1953486912,1000000
1021879.4097974459,1000000
956919.989182563,1000000
1244269.172316968,1000000
1087183.751484492,1000000
999088.5425240893,1000000
949639.0304957237,1000000
1035420.1439342183,1000000
1006258.0801221249,1000000
1061111.777038677,1000000
1237315.734561281,1000000
867013.8007946808,1000000
1064190.5199746266,1000000
972219.2858200356,1000000
971038.3586045993,1000000
1150653.7632930968,1000000
890004.3606692462,1000000
920039.325855386,1000000
970440.593958983,1000000
1074974.8285443597,1000000
1041404.6831262336,1000000
988916.5986268412,1000000
866879.9893031406,1000000
1084514.6215753523,1000000
951951.541298305,1000000
1062697.2100933236,1000000
1068181.0690640653,1000000
1149427.555850169,1000000
1070472.6141311398,1000000
940925.0726866416,1000000
1106571.4946059054,1000000
1030292.3068204314,1000000
836382.5632570419,1000000
1175849.5655730527,1000000
1030696.9368505346,1000000
951368.399387241,1000000
903202.7348802506,1000000
1115704.7949297926,1000000
963864.8997590226,1000000
1025592.3966972851,1000000
801041.8019823863,1000000
1089722.011544932,1000000
936616.1695373293,1000000
985803.1652627867,1000000
1162092.3299582775,1000000
959664.9638516256,1000000
960249.296076819,1000000
1084176.3606535937,1000000
910570.4663362094,1000000
1195771.0397652485,1000000
1110533.603561804,1000000
953650.5352351335,1000000
1029721.3945953044,1000000
916265.1864567685,1000000
1129392.1833206087,1000000
972787.9382037205,1000000
1015085.9909927219,1000000
1251239.0917834048,1000000
1089239.6418275442,1000000
843920.6795982722,1000000
1039977.6905480163,1000000
898278.7898158,1000000
838169.6860213852,1000000
1003224.7748593034,1000000
1002290.9907767145,1000000
901781.046233367,1000000
1099901.4368097025,1000000
1152878.8745674465,1000000
1080407.6666658137,1000000
1029549.5059071858,1000000
1179838.1513525196,1000000
954894.6790167919,1000000
1102627.1398266868,1000000
1094331.044900454,1000000
851190.3106981447,1000000
1034005.523401791,1000000
1002659.6748691996,1000000
1137439.3812123109,1000000
1056095.8888976637,1000000
976260.8834203326,1000000
1101330.0538848033,1000000
873438.9545219508,1000000
1208428.6142736138,1000000
1009667.5588002629,1000000
890523.6648358324,1000000
984591.7563915604,1000000
938702.9762389554,1000000
1094254.976668357,1000000
906290.9022758999,1000000
1224274.7758716128,1000000
1149659.642774842,1000000
971305.0396894066,1000000
1157998.1252361939,1000000
873577.9554748823,1000000
1071212.4604697134,1000000
949002.960232625,1000000
977351.2034956173,1000000
958597.6102710067,1000000
868107.2292372613,1000000
1191268.3805796872,1000000
828976.0120941027,1000000
995223.6468051609,1000000
1024854.0958781176,1000000
1074312.927467667,1000000
932116.1801402639,1000000
1202648.313682534,1000000
863849.2972093134,1000000
1150269.318214724,1000000
831862.642585243,1000000
970452.7904979779,1000000
920712.2982158092,1000000
764016.9197958999,1000000
986917.6233734033,1000000
930860.2346767745,1000000
974582.8315051213,1000000
948199.3289756925,1000000
1161157.7823510412,1000000
994401.7167186866,1000000
869364.1995611795,1000000
1119322.264107323,1000000
857411.9001814611,1000000
1082097.8923613972,1000000
897161.5323909227,1000000
928924.4816178096,1000000
898995.1109797424,1000000
1044904.9118832404,1000000
1031070.1980746238,1000000
850613.1420500594,1000000
1156912.74417198,1000000
861360.1431089954,1000000
1017452.5802150348,1000000
1021603.4463883154,1000000
951483.2445870126,1000000
1004023.9977391313,1000000
911292.275541916,1000000
978375.0341617567,1000000
1039341.2531701622,1000000
914041.2450281745,1000000
1016884.3023927637,1000000
944179.9719323199,1000000
1025423.1915971197,1000000
1152339.9809722023,1000000
983996.3339775963,1000000
1195915.3265294493,1000000
948585.6961873259,1000000
882829.1936920122,1000000
877368.8553869947,1000000
863467.3734904185,1000000
1053736.20585985,1000000
813848.8277131445,1000000
1071864.4393393835,1000000
887319.4609843474,1000000
1080256.4518284881,1000000
1021931.9867642409,1000000
1021504.0643031333,1000000
1044276.3744895498,1000000
899383.496238908,1000000
976308.3329296571,1000000
963996.0148530288,1000000
959985.9825556491,1000000
927939.8818138962,1000000
858769.5878798307,1000000
872398.1705792369,1000000
1102391.5929256396,1000000
867264.1119488792,1000000
968065.498795968,1000000
967231.550202271,1000000
1086294.612156499,1000000
927249.6469178954,1000000
898638.4629242313,1000000
1038801.3996058312,1000000
972286.6880392417,1000000
1043028.2742185126,1000000
896577.0209277575,1000000
1005530.7932051873,1000000
1050291.320718634,1000000
888203.6060963601,1000000
984005.3127043733,1000000
800014.445724733,1000000
858647.4868284356,1000000
1021716.5854952476,1000000
905721.0870713453,1000000
1182072.8083200809,1000000
1057798.0215450888,1000000
1132594.9974588947,1000000
915858.4446420165,1000000
1052934.3385258547,1000000
937584.3766771031,1000000
772084.8777933128,1000000
1007456.6267355456,1000000
934588.433780888,1000000
976860.1244869493,1000000
970760.4979817009,1000000
955641.8817853121,1000000
962243.9909551681,1000000
1096480.2117156046,1000000
914600.8478233472,1000000
1028831.7469591631,1000000
827988.8681455486,1000000
877198.4308591475,1000000
1034742.8808857658,1000000
1119333.4683483012,1000000
887855.4061639389,1000000
888390.9938095277,1000000
1059700.7058348458,1000000
1099893.67357488,1000000
984434.23920986,1000000
992912.1593686794,1000000
958959.897877207,1000000
1046945.7998832392,1000000
795391.4703471222,1000000
1117546.8171461273,1000000
959439.3993702644,1000000
890088.8593712668,1000000
883682.6410486803,1000000
705690.4925813588,1000000
889597.9422687873,1000000
892786.5050573675,1000000
906999.1389213527,1000000
1064250.4146132783,1000000
957665.1375349213,1000000
952662.1241776521,1000000
952482.8453005896,1000000
978408.2106697018,1000000
961720.1314825919,1000000
874832.11014393,1000000
972688.9057552796,1000000
1122189.2494026928,1000000
1056528.6840386242,1000000
1005787.524648435,1000000
915388.5725741703,1000000
954878.1803030832,1000000
935153.273395734,1000000
1101083.2054940353,1000000
1090370.8857830968,1000000
945477.1961647678,1000000
1030856.7091114341,1000000
976531.3014243438,1000000
1148273.511253612,1000000
1116141.360659843,1000000
882666.6549766732,1000000
994307.3503487309,1000000
1082658.1553674394,1000000
1017678.1230393851,1000000
936392.3669939705,1000000
915414.1576882201,1000000
898357.126368531,1000000
892409.9969674922,1000000
1024894.1219463228,1000000
954828.9318246912,1000000
1064595.4278459093,1000000
1041422.8562578282,1000000
1009564.484905659,1000000
959165.7487139993,1000000
841697.4194902395,1000000
1098452.770015056,1000000
950061.6971113487,1000000
1024061.6833015537,1000000
985865.3844650681,1000000
902508.2744506486,1000000
974365.983484839,1000000
842132.8324624809,1000000
842404.4538760334,1000000
1081311.371533393,1000000
1098261.271562866,1000000
1010976.8165046478,1000000
902332.1111082353,1000000
836880.8984362899,1000000
1014475.8864946386,1000000
1046714.011557709,1000000
1009321.8797036229,1000000
1012230.3207829209,1000000
924035.6572758397,1000000
867615.224271416,1000000
1043538.7180260078,1000000
1017841.4616046782,1000000
976234.9285512167,1000000
923033.7155698006,1000000
960755.0606165939,1000000
934571.2537035273,1000000
898327.920135182,1000000
945912.2953344426,1000000
942664.2588494293,1000000
1211167.5789649705,1000000
935559.2035924116,1000000
1020616.2733297724,1000000
906220.8781093333,1000000
1086956.0741760407,1000000
1213163.019889197,1000000
996627.6690150138,1000000
1005570.1392288011,1000000
1082281.258979003,1000000
1171116.3067059305,1000000
1060231.087482834,1000000
1097918.860053492,1000000
990988.6186962147,1000000
994192.539696288,1000000
1164775.1076958675,1000000
795456.5545724767,1000000
957576.5309141839,1000000
1228340.8308832385,1000000
846230.0347471827,1000000
999420.5800581118,1000000
1035934.9979294882,1000000
1127849.1513691812,1000000
1127365.680338617,1000000
917295.8899782982,1000000
956769.6740703714,1000000
999221.8297527318,1000000
1185384.5579086645,1000000
932226.8967077741,1000000
1000464.121740155,1000000
983948.9883019225,1000000
973442.9834949651,1000000
1003069.7844173654,1000000
1317409.8797558926,1000000
967229.3931864203,1000000
1027255.451973749,1000000
1009396.4425572501,1000000
1067341.0367419596,1000000
872260.0226234659,1000000
1035010.497734362,1000000
1194707.5966273847,1000000
909777.5102941238,1000000
1101019.4774027835,1000000
1161268.7115792863,1000000
904440.934882951,1000000
1025488.6944472318,1000000
891374.6131568574,1000000
1094888.0374857502,1000000
1164699.7775045882,1000000
977000.9293928338,1000000
1015291.9208966619,1000000
1136549.667881596,1000000
1107070.7329764653,1000000
1017357.3153040947,1000000
811143.0001343559,1000000
1122479.3207670539,1000000
1189776.3461527594,1000000
1161247.1846677032,1000000
1029157.2670472895,1000000
964965.6990622984,1000000
1062632.4931485036,1000000
1022595.9949848193,1000000
1029382.8931498138,1000000
887801.6016378875,1000000
1085347.2096549552,1000000
923322.923838875,1000000
1018180.7102049479,1000000
1002391.4880978388,1000000
999735.3404265728,1000000
1045913.9526477722,1000000
884798.5504237681,1000000
1053907.6051719137,1000000
944012.293180258,1000000
1066834.7257477674,1000000
879224.8389425626,1000000
1052036.1178401585,1000000
924062.2203739089,1000000
996548.4641689326,1000000
969565.6988660332,1000000
912124.7257139435,1000000
1118200.660224154,1000000
982834.2835090708,1000000
992585.922788827,1000000
872406.9673864254,1000000
1080261.3132456546,1000000
